Datetime,Open,High,Low,Close,Volume
2026-01-02 09:00:00+00:00,683.9,686.33,683.9,686.2,65109.0
2026-01-02 09:05:00+00:00,686.22,686.47,686.18,686.37,11536.0
2026-01-02 09:10:00+00:00,686.5,686.63,686.45,686.57,13436.0
2026-01-02 09:15:00+00:00,686.55,686.55,686.24,686.42,11993.0
2026-01-02 09:20:00+00:00,686.5,686.55,686.28,686.33,9683.0
2026-01-02 09:25:00+00:00,686.3,686.51,686.24,686.51,4669.0
2026-01-02 09:30:00+00:00,686.56,686.56,686.36,686.41,4108.0
2026-01-02 09:35:00+00:00,686.41,686.53,686.38,686.53,5909.0
2026-01-02 09:40:00+00:00,686.53,686.61,686.52,686.55,10590.0
2026-01-02 09:45:00+00:00,686.6,686.6,686.46,686.49,10257.0
2026-01-02 09:50:00+00:00,686.54,686.57,686.44,686.57,18891.0
2026-01-02 09:55:00+00:00,686.59,686.69,686.51,686.64,6547.0
2026-01-02 10:00:00+00:00,686.66,686.69,686.47,686.56,10517.0
2026-01-02 10:05:00+00:00,686.59,686.6,686.45,686.51,1492.0
2026-01-02 10:10:00+00:00,686.48,686.66,686.48,686.48,2429.0
2026-01-02 10:15:00+00:00,686.54,686.7,686.54,686.55,3618.0
2026-01-02 10:20:00+00:00,686.58,686.58,686.26,686.33,1898.0
2026-01-02 10:25:00+00:00,686.27,686.34,686.22,686.22,1883.0
2026-01-02 10:30:00+00:00,686.21,686.24,686.02,686.05,2459.0
2026-01-02 10:35:00+00:00,686.01,686.17,686.01,686.14,1289.0
2026-01-02 10:40:00+00:00,686.14,686.28,686.11,686.24,23542.0
2026-01-02 10:45:00+00:00,686.25,686.58,686.25,686.55,18035.0
2026-01-02 10:50:00+00:00,686.55,686.55,686.41,686.45,1469.0
2026-01-02 10:55:00+00:00,686.5,686.5,686.43,686.45,9288.0
2026-01-02 11:00:00+00:00,686.48,686.67,686.48,686.58,6526.0
2026-01-02 11:05:00+00:00,686.56,686.62,686.51,686.54,2844.0
2026-01-02 11:10:00+00:00,686.57,686.58,686.47,686.49,2820.0
2026-01-02 11:15:00+00:00,686.51,686.53,686.26,686.27,5724.0
2026-01-02 11:20:00+00:00,686.26,686.32,686.21,686.24,7267.0
2026-01-02 11:25:00+00:00,686.2,686.25,686.11,686.18,2088.0
2026-01-02 11:30:00+00:00,686.16,686.29,686.16,686.24,6685.0
2026-01-02 11:35:00+00:00,686.36,686.37,686.25,686.29,1372.0
2026-01-02 11:40:00+00:00,686.27,686.37,686.27,686.33,6893.0
2026-01-02 11:45:00+00:00,686.31,686.36,686.31,686.35,1813.0
2026-01-02 11:50:00+00:00,686.33,686.34,686.21,686.21,4061.0
2026-01-02 11:55:00+00:00,686.18,686.24,686.07,686.24,62084.0
2026-01-02 12:00:00+00:00,686.18,686.23,685.84,685.97,25354.0
2026-01-02 12:05:00+00:00,685.97,686.0,685.9,685.92,15248.0
2026-01-02 12:10:00+00:00,685.88,685.88,685.69,685.82,16464.0
2026-01-02 12:15:00+00:00,685.85,686.0,685.85,685.95,94956.0
2026-01-02 12:20:00+00:00,685.97,685.97,685.82,685.84,7030.0
2026-01-02 12:25:00+00:00,685.85,685.98,685.85,685.95,21337.0
2026-01-02 12:30:00+00:00,685.99,686.16,685.97,686.0,19505.0
2026-01-02 12:35:00+00:00,685.97,685.98,685.82,685.93,10782.0
2026-01-02 12:40:00+00:00,685.88,686.19,685.88,686.09,11276.0
2026-01-02 12:45:00+00:00,686.1,686.13,686.0,686.02,14524.0
2026-01-02 12:50:00+00:00,686.02,686.06,685.93,685.991,31607.0
2026-01-02 12:55:00+00:00,686.0,686.04,685.9,686.039,28124.0
2026-01-02 13:00:00+00:00,686.16,686.7037,684.94,685.9404,169801.0
2026-01-02 13:05:00+00:00,685.97,685.97,685.81,685.85,32493.0
2026-01-02 13:10:00+00:00,685.87,685.9795,685.83,685.88,24742.0
2026-01-02 13:15:00+00:00,685.84,686.0086,685.79,685.9301,11715.0
2026-01-02 13:20:00+00:00,685.941,686.01,685.75,685.77,29148.0
2026-01-02 13:25:00+00:00,685.79,685.84,685.69,685.77,13435.0
2026-01-02 13:30:00+00:00,685.77,685.82,685.56,685.6401,20558.0
2026-01-02 13:35:00+00:00,685.63,685.82,685.61,685.6304,22543.0
2026-01-02 13:40:00+00:00,685.67,685.84,685.64,685.78,24404.0
2026-01-02 13:45:00+00:00,685.7625,685.98,685.63,685.63,46200.0
2026-01-02 13:50:00+00:00,685.6,685.62,685.5,685.58,47731.0
2026-01-02 13:55:00+00:00,685.56,685.83,685.51,685.74,26794.0
2026-01-02 14:00:00+00:00,685.72,686.0,685.69,685.99,29444.0
2026-01-02 14:05:00+00:00,685.98,686.06,685.72,685.82,116930.0
2026-01-02 14:10:00+00:00,685.87,685.88,685.58,685.63,36937.0
2026-01-02 14:15:00+00:00,685.6,685.7,685.51,685.53,39822.0
2026-01-02 14:20:00+00:00,685.5295,685.71,685.31,685.64,83211.0
2026-01-02 14:25:00+00:00,685.63,685.96,685.55,685.7,86607.0
2026-01-02 14:30:00+00:00,685.71,686.15,684.49,684.772,2659574.0
2026-01-02 14:35:00+00:00,684.78,685.23,684.2701,684.5,1721017.0
2026-01-02 14:40:00+00:00,684.49,685.04,684.12,684.9302,1318902.0
2026-01-02 14:45:00+00:00,684.96,686.38,684.76,686.03,1897193.0
2026-01-02 14:50:00+00:00,686.03,686.84,685.92,686.2,1399172.0
2026-01-02 14:55:00+00:00,686.21,686.47,685.96,686.19,889827.0
2026-01-02 15:00:00+00:00,686.21,686.87,686.19,686.43,1328029.0
2026-01-02 15:05:00+00:00,686.43,686.48,685.7,685.79,1006050.0
2026-01-02 15:10:00+00:00,685.76,685.965,684.12,684.35,1832267.0
2026-01-02 15:15:00+00:00,684.34,684.4187,683.45,683.85,2279147.0
2026-01-02 15:20:00+00:00,683.86,683.88,682.0,682.125,1821388.0
2026-01-02 15:25:00+00:00,682.12,682.61,681.58,682.45,2323277.0
2026-01-02 15:30:00+00:00,682.45,683.62,682.1,683.52,1334205.0
2026-01-02 15:35:00+00:00,683.51,683.95,682.97,683.6675,1353293.0
2026-01-02 15:40:00+00:00,683.67,684.59,683.53,684.125,1322611.0
2026-01-02 15:45:00+00:00,684.15,684.43,683.29,683.32,1034965.0
2026-01-02 15:50:00+00:00,683.33,683.5,681.98,682.97,1243204.0
2026-01-02 15:55:00+00:00,682.98,683.34,681.1,681.455,1996238.0
2026-01-02 16:00:00+00:00,681.46,681.57,680.81,681.045,1856116.0
2026-01-02 16:05:00+00:00,681.03,681.535,680.68,681.44,1289416.0
2026-01-02 16:10:00+00:00,681.43,681.87,680.42,681.84,1225570.0
2026-01-02 16:15:00+00:00,681.83,682.34,681.27,681.58,999648.0
2026-01-02 16:20:00+00:00,681.59,682.3151,681.185,682.19,695558.0
2026-01-02 16:25:00+00:00,682.18,682.4,681.78,681.81,729176.0
2026-01-02 16:30:00+00:00,681.81,682.59,681.54,682.39,752554.0
2026-01-02 16:35:00+00:00,682.39,682.65,681.7804,681.9,729568.0
2026-01-02 16:40:00+00:00,681.88,682.02,681.42,681.45,938247.0
2026-01-02 16:45:00+00:00,681.44,681.66,681.16,681.33,1181247.0
2026-01-02 16:50:00+00:00,681.33,681.47,680.28,680.57,867108.0
2026-01-02 16:55:00+00:00,680.56,681.185,680.445,681.158,718058.0
2026-01-02 17:00:00+00:00,681.15,681.31,680.64,680.888,506321.0
2026-01-02 17:05:00+00:00,680.87,681.465,680.87,681.16,788928.0
2026-01-02 17:10:00+00:00,681.16,682.375,681.14,682.3,802477.0
2026-01-02 17:15:00+00:00,682.305,682.5,682.12,682.16,514577.0
2026-01-02 17:20:00+00:00,682.155,682.454,682.07,682.16,313682.0
2026-01-02 17:25:00+00:00,682.15,682.45,681.85,682.45,1383259.0
2026-01-02 17:30:00+00:00,682.45,682.8009,682.1,682.2444,571660.0
2026-01-02 17:35:00+00:00,682.24,682.4,681.7944,682.01,433112.0
